mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
07840dcc,00a2c20d,activityDetection,2020-05-30T04:57:37+02:00,https://multimedia.agouti.eu/assets/07840dcc-0d99-4ab4-973b-7e4a8e20b56d/file,true,20200709093328-RCNX0001.JPG,image/jpeg,,,
401386c7,00a2c20d,activityDetection,2020-05-30T04:57:40+02:00,https://multimedia.agouti.eu/assets/401386c7-cc7a-46e5-9160-48c6158624a3/file,true,20200709093328-RCNX0002.JPG,image/jpeg,,,
ca3ff293,00a2c20d,activityDetection,2020-05-30T04:57:40+02:00,https://multimedia.agouti.eu/assets/ca3ff293-89a4-425d-a853-5572837c5b83/file,true,20200709093328-RCNX0003.JPG,image/jpeg,,,
e8b8e44c,00a2c20d,activityDetection,2020-05-30T04:57:41+02:00,https://multimedia.agouti.eu/assets/e8b8e44c-491c-45d2-8928-aa5996c07584/file,true,20200709093328-RCNX0004.JPG,image/jpeg,,,
b8690a15,00a2c20d,activityDetection,2020-05-30T04:57:41+02:00,https://multimedia.agouti.eu/assets/b8690a15-652a-4f08-9562-1797671410b8/file,true,20200709093328-RCNX0005.JPG,image/jpeg,,,
64734615,00a2c20d,activityDetection,2020-05-30T04:57:42+02:00,https://multimedia.agouti.eu/assets/64734615-ccaf-4c48-b63e-d7b07bdc6d39/file,true,20200709093329-RCNX0006.JPG,image/jpeg,,,
12ce5004,00a2c20d,activityDetection,2020-05-30T04:57:43+02:00,https://multimedia.agouti.eu/assets/12ce5004-9427-41ff-bcba-99b09c716e81/file,true,20200709093330-RCNX0007.JPG,image/jpeg,,,
f372acaf,00a2c20d,activityDetection,2020-05-30T04:57:43+02:00,https://multimedia.agouti.eu/assets/f372acaf-1d46-4244-8edf-5f804da1e092/file,true,20200709093330-RCNX0008.JPG,image/jpeg,,,
97140835,00a2c20d,activityDetection,2020-05-30T04:57:44+02:00,https://multimedia.agouti.eu/assets/97140835-6245-4adb-b84d-af09045389cf/file,true,20200709093330-RCNX0009.JPG,image/jpeg,,,
d1326349,00a2c20d,activityDetection,2020-05-30T04:57:44+02:00,https://multimedia.agouti.eu/assets/d1326349-76fd-4e83-a20c-a7994e4c0da2/file,true,20200709093330-RCNX0010.JPG,image/jpeg,,,
017e3d07,00a2c20d,activityDetection,2020-05-31T06:05:10+02:00,https://multimedia.agouti.eu/assets/017e3d07-3e6c-45a2-adbd-e7308c74f656/file,true,20200709093330-RCNX0011.JPG,image/jpeg,,,
e82ea167,00a2c20d,activityDetection,2020-05-31T06:05:11+02:00,https://multimedia.agouti.eu/assets/e82ea167-73a2-4cd3-a819-9d94a206a75f/file,true,20200709093331-RCNX0012.JPG,image/jpeg,,,
8aab9351,00a2c20d,activityDetection,2020-05-31T06:05:11+02:00,https://multimedia.agouti.eu/assets/8aab9351-ccf3-499a-bf1a-8f98a3957b0f/file,true,20200709093332-RCNX0013.JPG,image/jpeg,,,
dd543fc8,00a2c20d,activityDetection,2020-05-31T06:05:12+02:00,https://multimedia.agouti.eu/assets/dd543fc8-8bf8-4a85-a026-1469367cb7f8/file,true,20200709093332-RCNX0014.JPG,image/jpeg,,,
6affb228,00a2c20d,activityDetection,2020-05-31T06:05:13+02:00,https://multimedia.agouti.eu/assets/6affb228-efd9-4327-acbf-fdc5cf8c8816/file,true,20200709093332-RCNX0015.JPG,image/jpeg,,,
ef3afb3b,00a2c20d,activityDetection,2020-05-31T06:05:13+02:00,https://multimedia.agouti.eu/assets/ef3afb3b-b922-4347-ad0d-125c20c3d822/file,true,20200709093332-RCNX0016.JPG,image/jpeg,,,
29aef5c3,00a2c20d,activityDetection,2020-05-31T06:05:14+02:00,https://multimedia.agouti.eu/assets/29aef5c3-20a6-4701-9027-8b04c620cda0/file,true,20200709093333-RCNX0017.JPG,image/jpeg,,,
200e99c0,00a2c20d,activityDetection,2020-05-31T06:05:14+02:00,https://multimedia.agouti.eu/assets/200e99c0-692e-46f2-aa44-7f7dc599757a/file,true,20200709093333-RCNX0018.JPG,image/jpeg,,,
97b70ded,00a2c20d,activityDetection,2020-05-31T06:05:15+02:00,https://multimedia.agouti.eu/assets/97b70ded-6f6b-480c-b386-b6d11f045907/file,true,20200709093333-RCNX0019.JPG,image/jpeg,,,
bbd0d520,00a2c20d,activityDetection,2020-05-31T06:05:16+02:00,https://multimedia.agouti.eu/assets/bbd0d520-665a-48f0-8c3a-f176b1d52076/file,true,20200709093333-RCNX0020.JPG,image/jpeg,,,
75e6d1df,00a2c20d,activityDetection,2020-05-31T22:06:43+02:00,https://multimedia.agouti.eu/assets/75e6d1df-1ede-4ca7-a8b0-9cda64493f4d/file,true,20200709093333-RCNX0021.JPG,image/jpeg,,,
948c2184,00a2c20d,activityDetection,2020-05-31T22:06:44+02:00,https://multimedia.agouti.eu/assets/948c2184-a964-494c-8416-ea08827697ba/file,true,20200709093333-RCNX0022.JPG,image/jpeg,,,
8f0c5a8c,00a2c20d,activityDetection,2020-05-31T22:06:44+02:00,https://multimedia.agouti.eu/assets/8f0c5a8c-69c9-48f3-99b0-46ebe858643f/file,true,20200709093334-RCNX0023.JPG,image/jpeg,,,
50d30a87,00a2c20d,activityDetection,2020-05-31T22:06:45+02:00,https://multimedia.agouti.eu/assets/50d30a87-67ce-4eab-a3b5-c3b7db3aaebb/file,true,20200709093334-RCNX0024.JPG,image/jpeg,,,
bdd7481f,00a2c20d,activityDetection,2020-05-31T22:06:46+02:00,https://multimedia.agouti.eu/assets/bdd7481f-b49b-4847-9799-1db990b76dd9/file,true,20200709093334-RCNX0025.JPG,image/jpeg,,,
c459b1f0,00a2c20d,activityDetection,2020-05-31T22:06:46+02:00,https://multimedia.agouti.eu/assets/c459b1f0-390b-41d0-9380-2eddb2f82f7b/file,true,20200709093335-RCNX0026.JPG,image/jpeg,,,
dbf41369,00a2c20d,activityDetection,2020-05-31T22:06:47+02:00,https://multimedia.agouti.eu/assets/dbf41369-46b8-4b48-a253-67537f5245f5/file,true,20200709093335-RCNX0027.JPG,image/jpeg,,,
bdfc4e2d,00a2c20d,activityDetection,2020-05-31T22:06:47+02:00,https://multimedia.agouti.eu/assets/bdfc4e2d-ee5c-413d-8d86-5b5a2ebc6e28/file,true,20200709093335-RCNX0028.JPG,image/jpeg,,,
7a1ac372,00a2c20d,activityDetection,2020-05-31T22:06:48+02:00,https://multimedia.agouti.eu/assets/7a1ac372-9cc4-4ca6-8939-69a9ac7ae028/file,true,20200709093335-RCNX0029.JPG,image/jpeg,,,
6528fd34,00a2c20d,activityDetection,2020-05-31T22:06:49+02:00,https://multimedia.agouti.eu/assets/6528fd34-2d9d-4d58-af5c-04877db1599b/file,true,20200709093336-RCNX0030.JPG,image/jpeg,,,
dafafac8,00a2c20d,activityDetection,2020-05-31T22:06:51+02:00,https://multimedia.agouti.eu/assets/dafafac8-d3dd-468b-93f1-34837d13ee88/file,true,20200709093336-RCNX0031.JPG,image/jpeg,,,
45ddded1,00a2c20d,activityDetection,2020-05-31T22:06:52+02:00,https://multimedia.agouti.eu/assets/45ddded1-efeb-4d11-b948-bcfa46cb5c06/file,true,20200709093336-RCNX0032.JPG,image/jpeg,,,
998bdc6a,00a2c20d,activityDetection,2020-05-31T22:06:52+02:00,https://multimedia.agouti.eu/assets/998bdc6a-6655-4d36-af11-215bbf54b4db/file,true,20200709093336-RCNX0033.JPG,image/jpeg,,,
3348ffed,00a2c20d,activityDetection,2020-05-31T22:06:53+02:00,https://multimedia.agouti.eu/assets/3348ffed-1ddb-4e90-95fa-af2a140f3c6a/file,true,20200709093336-RCNX0034.JPG,image/jpeg,,,
4d6cd9b6,00a2c20d,activityDetection,2020-05-31T22:06:54+02:00,https://multimedia.agouti.eu/assets/4d6cd9b6-2505-4a4d-b8f9-b00f8033eb8a/file,true,20200709093337-RCNX0035.JPG,image/jpeg,,,
de1a05d2,00a2c20d,activityDetection,2020-05-31T22:06:54+02:00,https://multimedia.agouti.eu/assets/de1a05d2-7a5f-4d01-9fe2-a302d41f09ee/file,true,20200709093337-RCNX0036.JPG,image/jpeg,,,
d7841986,00a2c20d,activityDetection,2020-05-31T22:06:55+02:00,https://multimedia.agouti.eu/assets/d7841986-8a59-4a70-b476-ea8e1001a581/file,true,20200709093337-RCNX0037.JPG,image/jpeg,,,
9447bae7,00a2c20d,activityDetection,2020-05-31T22:06:55+02:00,https://multimedia.agouti.eu/assets/9447bae7-66fe-400c-8e90-8b8f0e30f3e3/file,true,20200709093337-RCNX0038.JPG,image/jpeg,,,
33b63cf8,00a2c20d,activityDetection,2020-05-31T22:06:56+02:00,https://multimedia.agouti.eu/assets/33b63cf8-ef7d-4357-8c58-9375415fe27d/file,true,20200709093337-RCNX0039.JPG,image/jpeg,,,
c07290d8,00a2c20d,activityDetection,2020-05-31T22:06:57+02:00,https://multimedia.agouti.eu/assets/c07290d8-a82e-40ed-a2f7-9ffbf8791100/file,true,20200709093338-RCNX0040.JPG,image/jpeg,,,
8e7f37f4,00a2c20d,activityDetection,2020-05-31T22:07:30+02:00,https://multimedia.agouti.eu/assets/8e7f37f4-5717-47a2-b050-ef7879880fd5/file,true,20200709093338-RCNX0041.JPG,image/jpeg,,,
1f1217b7,00a2c20d,activityDetection,2020-05-31T22:07:31+02:00,https://multimedia.agouti.eu/assets/1f1217b7-cf4d-42aa-92c8-ace42ffc1d8f/file,true,20200709093338-RCNX0042.JPG,image/jpeg,,,
1640ad29,00a2c20d,activityDetection,2020-05-31T22:07:31+02:00,https://multimedia.agouti.eu/assets/1640ad29-e2cb-43cc-8cd6-c1ef2ffaadd7/file,true,20200709093338-RCNX0043.JPG,image/jpeg,,,
f633bdc2,00a2c20d,activityDetection,2020-05-31T22:07:32+02:00,https://multimedia.agouti.eu/assets/f633bdc2-745a-46bd-975c-b7ba563dd26d/file,true,20200709093338-RCNX0044.JPG,image/jpeg,,,
209dc64d,00a2c20d,activityDetection,2020-05-31T22:07:33+02:00,https://multimedia.agouti.eu/assets/209dc64d-d1c7-4649-b8a2-9e09654022d8/file,true,20200709093338-RCNX0045.JPG,image/jpeg,,,
87cb0fcb,00a2c20d,activityDetection,2020-05-31T22:07:33+02:00,https://multimedia.agouti.eu/assets/87cb0fcb-1530-47ca-87f2-4d64573dec80/file,true,20200709093339-RCNX0046.JPG,image/jpeg,,,
3868adcc,00a2c20d,activityDetection,2020-05-31T22:07:34+02:00,https://multimedia.agouti.eu/assets/3868adcc-7460-461d-abad-f5da0f8903ab/file,true,20200709093339-RCNX0047.JPG,image/jpeg,,,
690535a6,00a2c20d,activityDetection,2020-05-31T22:07:34+02:00,https://multimedia.agouti.eu/assets/690535a6-6625-4d05-8732-d7a59e9f91ea/file,true,20200709093339-RCNX0048.JPG,image/jpeg,,,
b6fa4933,00a2c20d,activityDetection,2020-05-31T22:07:35+02:00,https://multimedia.agouti.eu/assets/b6fa4933-572b-42ee-b76d-0e7c45337c73/file,true,20200709093339-RCNX0049.JPG,image/jpeg,,,
f418bc6c,00a2c20d,activityDetection,2020-05-31T22:07:36+02:00,https://multimedia.agouti.eu/assets/f418bc6c-0b8e-4d6a-a00e-3b74b562e2d1/file,true,20200709093339-RCNX0050.JPG,image/jpeg,,,
6f8b7649,00a2c20d,activityDetection,2020-06-05T04:49:20+02:00,https://multimedia.agouti.eu/assets/6f8b7649-0964-490f-ac94-d4297bda9156/file,true,20200709093340-RCNX0051.JPG,image/jpeg,,,
b14ddd01,00a2c20d,activityDetection,2020-06-05T04:49:21+02:00,https://multimedia.agouti.eu/assets/b14ddd01-88cc-4275-8c14-cad2d604d52e/file,true,20200709093340-RCNX0052.JPG,image/jpeg,,,
d9ece6b1,00a2c20d,activityDetection,2020-06-05T04:49:21+02:00,https://multimedia.agouti.eu/assets/d9ece6b1-a9e4-4e57-891c-66400c95a31f/file,true,20200709093340-RCNX0053.JPG,image/jpeg,,,
82d92d53,00a2c20d,activityDetection,2020-06-05T04:49:22+02:00,https://multimedia.agouti.eu/assets/82d92d53-0a39-4d5d-9bac-ee9658d04d15/file,true,20200709093340-RCNX0054.JPG,image/jpeg,,,
c809222e,00a2c20d,activityDetection,2020-06-05T04:49:23+02:00,https://multimedia.agouti.eu/assets/c809222e-ef7a-4501-a968-30e808837b9e/file,true,20200709093341-RCNX0055.JPG,image/jpeg,,,
d764dd29,00a2c20d,activityDetection,2020-06-05T04:49:23+02:00,https://multimedia.agouti.eu/assets/d764dd29-fbc9-40ac-8164-15e68330b981/file,true,20200709093341-RCNX0056.JPG,image/jpeg,,,
930275a5,00a2c20d,activityDetection,2020-06-05T04:49:24+02:00,https://multimedia.agouti.eu/assets/930275a5-b0f3-4a17-9b7a-e08b155cb664/file,true,20200709093341-RCNX0057.JPG,image/jpeg,,,
b090ecb5,00a2c20d,activityDetection,2020-06-05T04:49:24+02:00,https://multimedia.agouti.eu/assets/b090ecb5-f02c-4fe8-960c-6164c2414b12/file,true,20200709093341-RCNX0058.JPG,image/jpeg,,,
44122af3,00a2c20d,activityDetection,2020-06-05T04:49:25+02:00,https://multimedia.agouti.eu/assets/44122af3-7aa9-4ecc-adf8-052754c9bad7/file,true,20200709093342-RCNX0059.JPG,image/jpeg,,,
35c804f5,00a2c20d,activityDetection,2020-06-05T04:49:26+02:00,https://multimedia.agouti.eu/assets/35c804f5-b733-473c-b892-cbcaa3756329/file,true,20200709093342-RCNX0060.JPG,image/jpeg,,,
e43ed570,00a2c20d,activityDetection,2020-06-05T04:49:27+02:00,https://multimedia.agouti.eu/assets/e43ed570-1af7-456d-845a-ff1bca289952/file,true,20200709093342-RCNX0061.JPG,image/jpeg,,,
89bb0355,00a2c20d,activityDetection,2020-06-05T04:49:27+02:00,https://multimedia.agouti.eu/assets/89bb0355-5a00-4e20-815b-454855f9b8cc/file,true,20200709093342-RCNX0062.JPG,image/jpeg,,,
6aa925c4,00a2c20d,activityDetection,2020-06-05T04:49:28+02:00,https://multimedia.agouti.eu/assets/6aa925c4-7877-4e71-822b-d0a8da1ba1e6/file,true,20200709093343-RCNX0063.JPG,image/jpeg,,,
131f5288,00a2c20d,activityDetection,2020-06-05T04:49:29+02:00,https://multimedia.agouti.eu/assets/131f5288-54d7-4e60-837c-f6a3d3ff02c0/file,true,20200709093343-RCNX0064.JPG,image/jpeg,,,
a4c9b59d,00a2c20d,activityDetection,2020-06-05T04:49:29+02:00,https://multimedia.agouti.eu/assets/a4c9b59d-c382-40e0-9042-3406cfb5253f/file,true,20200709093343-RCNX0065.JPG,image/jpeg,,,
d3494c50,00a2c20d,activityDetection,2020-06-05T04:49:30+02:00,https://multimedia.agouti.eu/assets/d3494c50-c34a-4c55-8031-e07ece336b8e/file,true,20200709093343-RCNX0066.JPG,image/jpeg,,,
0b0dc7b2,00a2c20d,activityDetection,2020-06-05T04:49:30+02:00,https://multimedia.agouti.eu/assets/0b0dc7b2-65bf-4f21-a358-b5867f92581c/file,true,20200709093344-RCNX0067.JPG,image/jpeg,,,
90e03429,00a2c20d,activityDetection,2020-06-05T04:49:31+02:00,https://multimedia.agouti.eu/assets/90e03429-3f43-40a9-bc6e-39c6e6eaf754/file,true,20200709093344-RCNX0068.JPG,image/jpeg,,,
a0a65a78,00a2c20d,activityDetection,2020-06-05T04:49:32+02:00,https://multimedia.agouti.eu/assets/a0a65a78-c8e2-4bfe-9eb3-9c2c164f2526/file,true,20200709093344-RCNX0069.JPG,image/jpeg,,,
9c1a5f4a,00a2c20d,activityDetection,2020-06-05T04:49:32+02:00,https://multimedia.agouti.eu/assets/9c1a5f4a-8c21-48bb-b3b9-7a27284969db/file,true,20200709093344-RCNX0070.JPG,image/jpeg,,,
a33837bf,00a2c20d,activityDetection,2020-06-06T06:11:07+02:00,https://multimedia.agouti.eu/assets/a33837bf-46c3-415b-9982-50f838f2a0dd/file,true,20200709093345-RCNX0071.JPG,image/jpeg,,,
a4c90844,00a2c20d,activityDetection,2020-06-06T06:11:08+02:00,https://multimedia.agouti.eu/assets/a4c90844-bf4e-4bb4-8c60-a3b560a45800/file,true,20200709093345-RCNX0072.JPG,image/jpeg,,,
b8d6c1ec,00a2c20d,activityDetection,2020-06-06T06:11:09+02:00,https://multimedia.agouti.eu/assets/b8d6c1ec-b1ea-4a12-915a-59c8fb448c6c/file,true,20200709093345-RCNX0073.JPG,image/jpeg,,,
9c4b83d9,00a2c20d,activityDetection,2020-06-06T06:11:09+02:00,https://multimedia.agouti.eu/assets/9c4b83d9-711a-43eb-9f40-f894cf470fe1/file,true,20200709093346-RCNX0074.JPG,image/jpeg,,,
7e4de13b,00a2c20d,activityDetection,2020-06-06T06:11:10+02:00,https://multimedia.agouti.eu/assets/7e4de13b-c589-4b28-b2fb-389e9916ce86/file,true,20200709093346-RCNX0075.JPG,image/jpeg,,,
72366a31,00a2c20d,activityDetection,2020-06-06T06:11:11+02:00,https://multimedia.agouti.eu/assets/72366a31-2632-4f2b-b059-b5e5f23358e7/file,true,20200709093346-RCNX0076.JPG,image/jpeg,,,
a55b821f,00a2c20d,activityDetection,2020-06-06T06:11:11+02:00,https://multimedia.agouti.eu/assets/a55b821f-da11-41bb-9088-d4474ddd8d4c/file,true,20200709093347-RCNX0077.JPG,image/jpeg,,,
28290b2c,00a2c20d,activityDetection,2020-06-06T06:11:12+02:00,https://multimedia.agouti.eu/assets/28290b2c-f57c-4d0a-bcd0-c3215c889079/file,true,20200709093347-RCNX0078.JPG,image/jpeg,,,
53446511,00a2c20d,activityDetection,2020-06-06T06:11:12+02:00,https://multimedia.agouti.eu/assets/53446511-3818-409a-8636-cf8fb16794a0/file,true,20200709093347-RCNX0079.JPG,image/jpeg,,,
7d3e106e,00a2c20d,activityDetection,2020-06-06T06:11:13+02:00,https://multimedia.agouti.eu/assets/7d3e106e-c9e6-4422-868c-644b095ccff7/file,true,20200709093347-RCNX0080.JPG,image/jpeg,,,
b1e03fbb,00a2c20d,activityDetection,2020-06-09T05:16:11+02:00,https://multimedia.agouti.eu/assets/b1e03fbb-3b83-40d4-bc5b-5d3f796da851/file,true,20200709093348-RCNX0081.JPG,image/jpeg,,,
f69cf443,00a2c20d,activityDetection,2020-06-09T05:16:12+02:00,https://multimedia.agouti.eu/assets/f69cf443-6d8c-4e3b-a58a-f51bbdf84685/file,true,20200709093348-RCNX0082.JPG,image/jpeg,,,
235078cc,00a2c20d,activityDetection,2020-06-09T05:16:13+02:00,https://multimedia.agouti.eu/assets/235078cc-1b44-4da3-b260-3faccb37c2ca/file,true,20200709093349-RCNX0083.JPG,image/jpeg,,,
8b8ba813,00a2c20d,activityDetection,2020-06-09T05:16:13+02:00,https://multimedia.agouti.eu/assets/8b8ba813-1ad5-4944-8c0a-96c82f6fb36f/file,true,20200709093349-RCNX0084.JPG,image/jpeg,,,
b5e07538,00a2c20d,activityDetection,2020-06-09T05:16:14+02:00,https://multimedia.agouti.eu/assets/b5e07538-091b-4c16-a553-d9e50ab0e1eb/file,true,20200709093349-RCNX0085.JPG,image/jpeg,,,
f38e18d4,00a2c20d,activityDetection,2020-06-09T05:16:14+02:00,https://multimedia.agouti.eu/assets/f38e18d4-7f59-4ad4-befe-2e10d5467f25/file,true,20200709093349-RCNX0086.JPG,image/jpeg,,,
67aecf0d,00a2c20d,activityDetection,2020-06-09T05:16:15+02:00,https://multimedia.agouti.eu/assets/67aecf0d-3558-4482-86fb-c9fd72ef4e31/file,true,20200709093350-RCNX0087.JPG,image/jpeg,,,
fc05b93d,00a2c20d,activityDetection,2020-06-09T05:16:16+02:00,https://multimedia.agouti.eu/assets/fc05b93d-f9bd-4e8a-86f4-948a47909a08/file,true,20200709093350-RCNX0088.JPG,image/jpeg,,,
46ee4572,00a2c20d,activityDetection,2020-06-09T05:16:16+02:00,https://multimedia.agouti.eu/assets/46ee4572-7020-463e-bbe0-86163f387114/file,true,20200709093350-RCNX0089.JPG,image/jpeg,,,
2840949c,00a2c20d,activityDetection,2020-06-09T05:16:17+02:00,https://multimedia.agouti.eu/assets/2840949c-5db5-4975-8df5-6b71aa626562/file,true,20200709093350-RCNX0090.JPG,image/jpeg,,,
e68deaed,00a2c20d,activityDetection,2020-06-12T06:04:29+02:00,https://multimedia.agouti.eu/assets/e68deaed-a64e-4999-87a3-9aa0edf5970d/file,true,20200709093351-RCNX0091.JPG,image/jpeg,,,
c5efbcb3,00a2c20d,activityDetection,2020-06-12T06:04:30+02:00,https://multimedia.agouti.eu/assets/c5efbcb3-34f5-4a59-bc15-034e01b05475/file,true,20200709093351-RCNX0092.JPG,image/jpeg,,,
07eee194,00a2c20d,activityDetection,2020-06-12T06:04:31+02:00,https://multimedia.agouti.eu/assets/07eee194-85c7-4586-96be-7b42ff6f1132/file,true,20200709093352-RCNX0093.JPG,image/jpeg,,,
479a93c4,00a2c20d,activityDetection,2020-06-12T06:04:31+02:00,https://multimedia.agouti.eu/assets/479a93c4-bc70-4e91-9ab5-b058df232ed0/file,true,20200709093352-RCNX0094.JPG,image/jpeg,,,
6d65f3e4,00a2c20d,activityDetection,2020-06-12T06:04:32+02:00,https://multimedia.agouti.eu/assets/6d65f3e4-4770-407b-b2bf-878983bf9872/file,true,20200709093352-RCNX0095.JPG,image/jpeg,,,
5ba57018,00a2c20d,activityDetection,2020-06-12T06:04:32+02:00,https://multimedia.agouti.eu/assets/5ba57018-fd06-4319-bc80-ba6efa076c7c/file,true,20200709093352-RCNX0096.JPG,image/jpeg,,,
c39a0749,00a2c20d,activityDetection,2020-06-12T06:04:33+02:00,https://multimedia.agouti.eu/assets/c39a0749-b8db-4853-81c4-32b9a99868ca/file,true,20200709093352-RCNX0097.JPG,image/jpeg,,,
d2ed4389,00a2c20d,activityDetection,2020-06-12T06:04:34+02:00,https://multimedia.agouti.eu/assets/d2ed4389-14e6-45d7-b67d-b52d3cffd0fb/file,true,20200709093353-RCNX0098.JPG,image/jpeg,,,
51549c25,00a2c20d,activityDetection,2020-06-12T06:04:35+02:00,https://multimedia.agouti.eu/assets/51549c25-e565-4ece-a26e-12442ccc3fcb/file,true,20200709093353-RCNX0099.JPG,image/jpeg,,,
b78bb29f,00a2c20d,activityDetection,2020-06-12T06:04:35+02:00,https://multimedia.agouti.eu/assets/b78bb29f-fbf3-49b0-911b-ca4e5a95d801/file,true,20200709093353-RCNX0100.JPG,image/jpeg,,,
d6785b65,00a2c20d,activityDetection,2020-06-12T06:04:41+02:00,https://multimedia.agouti.eu/assets/d6785b65-24fa-4663-8539-e5fb261d069d/file,true,20200709093354-RCNX0101.JPG,image/jpeg,,,
2b860458,00a2c20d,activityDetection,2020-06-12T06:04:42+02:00,https://multimedia.agouti.eu/assets/2b860458-742b-4fca-937c-2a27742dccb0/file,true,20200709093354-RCNX0102.JPG,image/jpeg,,,
d45648b9,00a2c20d,activityDetection,2020-06-12T06:04:43+02:00,https://multimedia.agouti.eu/assets/d45648b9-76d1-4500-898c-dd3c3f31a0b8/file,true,20200709093354-RCNX0103.JPG,image/jpeg,,,
eecd8ce1,00a2c20d,activityDetection,2020-06-12T06:04:43+02:00,https://multimedia.agouti.eu/assets/eecd8ce1-2b13-49b7-bcec-c0056848aa62/file,true,20200709093355-RCNX0104.JPG,image/jpeg,,,
48d26ebc,00a2c20d,activityDetection,2020-06-12T06:04:44+02:00,https://multimedia.agouti.eu/assets/48d26ebc-ba6e-4245-8f52-c2cc1d64ef1f/file,true,20200709093355-RCNX0105.JPG,image/jpeg,,,
4afd0344,00a2c20d,activityDetection,2020-06-12T06:04:44+02:00,https://multimedia.agouti.eu/assets/4afd0344-3cec-4942-987b-96b69da75e6b/file,true,20200709093355-RCNX0106.JPG,image/jpeg,,,
916964ac,00a2c20d,activityDetection,2020-06-12T06:04:45+02:00,https://multimedia.agouti.eu/assets/916964ac-6389-4d06-8853-2eac6c36d8e7/file,true,20200709093355-RCNX0107.JPG,image/jpeg,,,
3e8e355a,00a2c20d,activityDetection,2020-06-12T06:04:46+02:00,https://multimedia.agouti.eu/assets/3e8e355a-6253-4a5f-a950-2f934821b7f7/file,true,20200709093356-RCNX0108.JPG,image/jpeg,,,
b7792672,00a2c20d,activityDetection,2020-06-12T06:04:46+02:00,https://multimedia.agouti.eu/assets/b7792672-6a31-484a-a97b-e19e34657021/file,true,20200709093356-RCNX0109.JPG,image/jpeg,,,
1683dd3b,00a2c20d,activityDetection,2020-06-12T06:04:47+02:00,https://multimedia.agouti.eu/assets/1683dd3b-7791-493a-84c6-1bb50541fd97/file,true,20200709093356-RCNX0110.JPG,image/jpeg,,,
e6c63f88,00a2c20d,activityDetection,2020-06-12T06:04:49+02:00,https://multimedia.agouti.eu/assets/e6c63f88-a31f-4f06-9410-3213baed08ab/file,true,20200709093357-RCNX0111.JPG,image/jpeg,,,
