mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
91a1ba54,00a2c20d,activityDetection,2020-06-12T06:04:50+02:00,https://multimedia.agouti.eu/assets/91a1ba54-5e19-4f18-88f8-8dd0dd3ef836/file,true,20200709093357-RCNX0112.JPG,image/jpeg,,,
233a2f40,00a2c20d,activityDetection,2020-06-12T06:04:51+02:00,https://multimedia.agouti.eu/assets/233a2f40-b0c5-4b93-90e4-e254d2e148f5/file,true,20200709093358-RCNX0113.JPG,image/jpeg,,,
5e01e638,00a2c20d,activityDetection,2020-06-12T06:04:51+02:00,https://multimedia.agouti.eu/assets/5e01e638-d36f-4ca2-957d-7bbdc76dcc89/file,true,20200709093358-RCNX0114.JPG,image/jpeg,,,
dadf1718,00a2c20d,activityDetection,2020-06-12T06:04:52+02:00,https://multimedia.agouti.eu/assets/dadf1718-90bd-438e-8649-3663f226072f/file,true,20200709093358-RCNX0115.JPG,image/jpeg,,,
643d63a4,00a2c20d,activityDetection,2020-06-12T06:04:52+02:00,https://multimedia.agouti.eu/assets/643d63a4-dd46-4b9d-b3de-665fe2a46754/file,true,20200709093359-RCNX0116.JPG,image/jpeg,,,
19744c44,00a2c20d,activityDetection,2020-06-12T06:04:53+02:00,https://multimedia.agouti.eu/assets/19744c44-03ea-438f-9dc7-927e6e494ee1/file,true,20200709093359-RCNX0117.JPG,image/jpeg,,,
edc345bc,00a2c20d,activityDetection,2020-06-12T06:04:54+02:00,https://multimedia.agouti.eu/assets/edc345bc-b58a-4c0d-8659-89132449cc3c/file,true,20200709093359-RCNX0118.JPG,image/jpeg,,,
b6e435f8,00a2c20d,activityDetection,2020-06-12T06:04:54+02:00,https://multimedia.agouti.eu/assets/b6e435f8-b22b-4916-8275-5fbff2d84a76/file,true,20200709093400-RCNX0119.JPG,image/jpeg,,,
54c5d869,00a2c20d,activityDetection,2020-06-12T06:04:55+02:00,https://multimedia.agouti.eu/assets/54c5d869-8492-4b16-a72e-45196284559c/file,true,20200709093400-RCNX0120.JPG,image/jpeg,,,
9997f96e,00a2c20d,activityDetection,2020-06-22T04:11:14+02:00,https://multimedia.agouti.eu/assets/9997f96e-a9b7-429b-95c6-87711dc07533/file,true,20200709093400-RCNX0121.JPG,image/jpeg,,,
e4765ced,00a2c20d,activityDetection,2020-06-22T04:11:15+02:00,https://multimedia.agouti.eu/assets/e4765ced-1696-4983-be45-c06123a59af5/file,true,20200709093400-RCNX0122.JPG,image/jpeg,,,
e0d3e72e,00a2c20d,activityDetection,2020-06-22T04:11:15+02:00,https://multimedia.agouti.eu/assets/e0d3e72e-4e44-4125-9e85-2432b62d8dec/file,true,20200709093401-RCNX0123.JPG,image/jpeg,,,
6bd083fd,00a2c20d,activityDetection,2020-06-22T04:11:16+02:00,https://multimedia.agouti.eu/assets/6bd083fd-e012-40c6-94a0-38eb2b73e248/file,true,20200709093401-RCNX0124.JPG,image/jpeg,,,
f1b07d90,00a2c20d,activityDetection,2020-06-22T04:11:17+02:00,https://multimedia.agouti.eu/assets/f1b07d90-510c-47f8-a14e-df56f659fc10/file,true,20200709093401-RCNX0125.JPG,image/jpeg,,,
32da352b,00a2c20d,activityDetection,2020-06-22T04:11:17+02:00,https://multimedia.agouti.eu/assets/32da352b-3366-4611-9f71-d52187185ecb/file,true,20200709093401-RCNX0126.JPG,image/jpeg,,,
b0bb7a64,00a2c20d,activityDetection,2020-06-22T04:11:18+02:00,https://multimedia.agouti.eu/assets/b0bb7a64-38c6-4c39-84aa-52e3a5397eb9/file,true,20200709093402-RCNX0127.JPG,image/jpeg,,,
ad2d234c,00a2c20d,activityDetection,2020-06-22T04:11:18+02:00,https://multimedia.agouti.eu/assets/ad2d234c-950f-4aba-b4dc-aab9af5583db/file,true,20200709093402-RCNX0128.JPG,image/jpeg,,,
5ceaf351,00a2c20d,activityDetection,2020-06-22T04:11:19+02:00,https://multimedia.agouti.eu/assets/5ceaf351-e5be-4d7e-91ab-435e501d1a8b/file,true,20200709093402-RCNX0129.JPG,image/jpeg,,,
1fb9601b,00a2c20d,activityDetection,2020-06-22T04:11:20+02:00,https://multimedia.agouti.eu/assets/1fb9601b-c185-4908-b3f4-a678669c6ee2/file,true,20200709093402-RCNX0130.JPG,image/jpeg,,,
e8b62b7e,00a2c20d,activityDetection,2020-06-27T03:19:06+02:00,https://multimedia.agouti.eu/assets/e8b62b7e-969c-4d44-9a95-1a453cdd0ed6/file,true,20200709093402-RCNX0131.JPG,image/jpeg,,,
eb0f5a36,00a2c20d,activityDetection,2020-06-27T03:19:06+02:00,https://multimedia.agouti.eu/assets/eb0f5a36-7755-42f5-a2dd-329cae99957c/file,true,20200709093403-RCNX0132.JPG,image/jpeg,,,
51372859,00a2c20d,activityDetection,2020-06-27T03:19:07+02:00,https://multimedia.agouti.eu/assets/51372859-13ba-4f14-b167-5ea24877c2c3/file,true,20200709093403-RCNX0133.JPG,image/jpeg,,,
fb4f22df,00a2c20d,activityDetection,2020-06-27T03:19:08+02:00,https://multimedia.agouti.eu/assets/fb4f22df-e625-4d36-88ca-cb25d726a0e0/file,true,20200709093403-RCNX0134.JPG,image/jpeg,,,
4c2e721f,00a2c20d,activityDetection,2020-06-27T03:19:08+02:00,https://multimedia.agouti.eu/assets/4c2e721f-6bdd-4f57-bcc1-681e03dee579/file,true,20200709093403-RCNX0135.JPG,image/jpeg,,,
4f95d6c1,00a2c20d,activityDetection,2020-06-27T03:19:09+02:00,https://multimedia.agouti.eu/assets/4f95d6c1-4d39-420e-a787-dd567b75c577/file,true,20200709093403-RCNX0136.JPG,image/jpeg,,,
9719433c,00a2c20d,activityDetection,2020-06-27T03:19:09+02:00,https://multimedia.agouti.eu/assets/9719433c-9176-44c5-9e3e-77cbed3ff57c/file,true,20200709093404-RCNX0137.JPG,image/jpeg,,,
87d9bbb7,00a2c20d,activityDetection,2020-06-27T03:19:10+02:00,https://multimedia.agouti.eu/assets/87d9bbb7-4006-447b-aee1-37674e1a4ab1/file,true,20200709093404-RCNX0138.JPG,image/jpeg,,,
d82e840f,00a2c20d,activityDetection,2020-06-27T03:19:11+02:00,https://multimedia.agouti.eu/assets/d82e840f-9d5a-4b86-808d-422e798c207f/file,true,20200709093404-RCNX0139.JPG,image/jpeg,,,
37bdf4b3,00a2c20d,activityDetection,2020-06-27T03:19:11+02:00,https://multimedia.agouti.eu/assets/37bdf4b3-17c3-4549-9d04-35c6a342ab10/file,true,20200709093404-RCNX0140.JPG,image/jpeg,,,
075f9dfd,00a2c20d,activityDetection,2020-07-01T11:40:42+02:00,https://multimedia.agouti.eu/assets/075f9dfd-7ab1-4cac-9462-63c48595afdf/file,false,20200709093404-RCNX0141.JPG,image/jpeg,,,
f99b3751,00a2c20d,activityDetection,2020-07-01T11:40:43+02:00,https://multimedia.agouti.eu/assets/f99b3751-63c8-4fc1-8e5e-9a2c1704880d/file,false,20200709093405-RCNX0142.JPG,image/jpeg,,,
70ec9558,00a2c20d,activityDetection,2020-07-01T11:40:45+02:00,https://multimedia.agouti.eu/assets/70ec9558-e17c-48dd-ba97-4bf0779a8108/file,false,20200709093405-RCNX0143.JPG,image/jpeg,,,
534a79c0,00a2c20d,activityDetection,2020-07-01T11:40:45+02:00,https://multimedia.agouti.eu/assets/534a79c0-35c2-40d9-98f5-87ef67a8f823/file,false,20200709093406-RCNX0144.JPG,image/jpeg,,,
c66bcfd1,00a2c20d,activityDetection,2020-07-01T11:40:46+02:00,https://multimedia.agouti.eu/assets/c66bcfd1-25ca-46c2-a7b7-dd66c31d6c56/file,false,20200709093406-RCNX0145.JPG,image/jpeg,,,
11e92a6f,00a2c20d,activityDetection,2020-07-01T11:40:46+02:00,https://multimedia.agouti.eu/assets/11e92a6f-c26d-4f50-bb62-e5f0e0785a90/file,false,20200709093406-RCNX0146.JPG,image/jpeg,,,
15b7b50e,00a2c20d,activityDetection,2020-07-01T11:40:47+02:00,https://multimedia.agouti.eu/assets/15b7b50e-e7e6-4e56-af3e-2afff65d352a/file,false,20200709093406-RCNX0147.JPG,image/jpeg,,,
9a886c5b,00a2c20d,activityDetection,2020-07-01T11:40:48+02:00,https://multimedia.agouti.eu/assets/9a886c5b-5c80-4c4a-ad84-2cdbc3c0c71b/file,false,20200709093406-RCNX0148.JPG,image/jpeg,,,
a98fde19,00a2c20d,activityDetection,2020-07-01T11:40:48+02:00,https://multimedia.agouti.eu/assets/a98fde19-43eb-4349-8275-beae57428b65/file,false,20200709093407-RCNX0149.JPG,image/jpeg,,,
6b57b8cd,00a2c20d,activityDetection,2020-07-01T11:40:49+02:00,https://multimedia.agouti.eu/assets/6b57b8cd-b2f6-465e-99ab-384c05408093/file,false,20200709093407-RCNX0150.JPG,image/jpeg,,,
8a4d03dc,00a2c20d,activityDetection,2020-07-01T11:41:07+02:00,https://multimedia.agouti.eu/assets/8a4d03dc-2c39-4c00-813c-2e76c664361f/file,false,20200709093407-RCNX0151.JPG,image/jpeg,,,
34990f84,00a2c20d,activityDetection,2020-07-01T11:41:08+02:00,https://multimedia.agouti.eu/assets/34990f84-f64b-4fff-8ab3-9ddd8f22c5b8/file,false,20200709093407-RCNX0152.JPG,image/jpeg,,,
43ea44b9,00a2c20d,activityDetection,2020-07-01T11:41:08+02:00,https://multimedia.agouti.eu/assets/43ea44b9-8910-4937-b19e-1d4f7ae0cf80/file,false,20200709093407-RCNX0153.JPG,image/jpeg,,,
1fbee815,00a2c20d,activityDetection,2020-07-01T11:41:10+02:00,https://multimedia.agouti.eu/assets/1fbee815-5586-49bc-be80-c596ba011a1d/file,false,20200709093408-RCNX0154.JPG,image/jpeg,,,
7d74d79e,00a2c20d,activityDetection,2020-07-01T11:41:11+02:00,https://multimedia.agouti.eu/assets/7d74d79e-c88b-4e85-b01b-81e54b634cb0/file,false,20200709093408-RCNX0155.JPG,image/jpeg,,,
0e1ed4d3,00a2c20d,activityDetection,2020-07-01T11:41:11+02:00,https://multimedia.agouti.eu/assets/0e1ed4d3-7ba3-4f57-846e-209a20296e85/file,false,20200709093408-RCNX0156.JPG,image/jpeg,,,
0db99294,00a2c20d,activityDetection,2020-07-01T11:41:13+02:00,https://multimedia.agouti.eu/assets/0db99294-4fe0-4f90-9762-bc1433a1e11a/file,false,20200709093408-RCNX0157.JPG,image/jpeg,,,
5bbb3e87,00a2c20d,activityDetection,2020-07-01T11:41:15+02:00,https://multimedia.agouti.eu/assets/5bbb3e87-955e-477b-af78-db8f3133e5a8/file,false,20200709093408-RCNX0158.JPG,image/jpeg,,,
ac3ddaa2,00a2c20d,activityDetection,2020-07-01T11:41:16+02:00,https://multimedia.agouti.eu/assets/ac3ddaa2-1968-4adb-a504-c3775db6400d/file,false,20200709093408-RCNX0159.JPG,image/jpeg,,,
252ea114,00a2c20d,activityDetection,2020-07-01T11:41:16+02:00,https://multimedia.agouti.eu/assets/252ea114-9b7f-43c2-a696-a205ba51b470/file,false,20200709093408-RCNX0160.JPG,image/jpeg,,,
4b2cfdb9,00a2c20d,activityDetection,2020-07-01T11:41:17+02:00,https://multimedia.agouti.eu/assets/4b2cfdb9-c5c3-498a-bfe8-23c572d795b5/file,false,20200709093409-RCNX0161.JPG,image/jpeg,,,
c75ddadd,00a2c20d,activityDetection,2020-07-01T11:41:20+02:00,https://multimedia.agouti.eu/assets/c75ddadd-d6a1-4bc3-b437-6d011d77ac8d/file,false,20200709093409-RCNX0162.JPG,image/jpeg,,,
a1f271bd,00a2c20d,activityDetection,2020-07-01T11:41:21+02:00,https://multimedia.agouti.eu/assets/a1f271bd-3ac0-4dbc-b758-0539aa2a6b3e/file,false,20200709093409-RCNX0163.JPG,image/jpeg,,,
25774944,00a2c20d,activityDetection,2020-07-01T11:41:22+02:00,https://multimedia.agouti.eu/assets/25774944-4bef-4a8c-89b0-19555231efd1/file,false,20200709093409-RCNX0164.JPG,image/jpeg,,,
0fe8ec39,00a2c20d,activityDetection,2020-07-01T11:41:24+02:00,https://multimedia.agouti.eu/assets/0fe8ec39-b4e0-4713-9ef7-807b577ae3bd/file,false,20200709093409-RCNX0165.JPG,image/jpeg,,,
609b0bf3,00a2c20d,activityDetection,2020-07-01T11:41:25+02:00,https://multimedia.agouti.eu/assets/609b0bf3-2f23-41ff-852f-0e993198daa0/file,false,20200709093409-RCNX0166.JPG,image/jpeg,,,
0236e776,00a2c20d,activityDetection,2020-07-01T11:41:26+02:00,https://multimedia.agouti.eu/assets/0236e776-4dd1-4a7a-ab42-64fa40a48623/file,false,20200709093409-RCNX0167.JPG,image/jpeg,,,
bdcee6e1,00a2c20d,activityDetection,2020-07-01T11:41:27+02:00,https://multimedia.agouti.eu/assets/bdcee6e1-ecde-42ac-9a2b-0a404869b7b1/file,false,20200709093409-RCNX0168.JPG,image/jpeg,,,
8840c07b,00a2c20d,activityDetection,2020-07-01T11:41:30+02:00,https://multimedia.agouti.eu/assets/8840c07b-69ae-4b8a-8496-c1034052fa7e/file,false,20200709093409-RCNX0169.JPG,image/jpeg,,,
96c9b892,00a2c20d,activityDetection,2020-07-01T11:41:31+02:00,https://multimedia.agouti.eu/assets/96c9b892-a5f4-42fc-8e27-d50b1de2cdf3/file,false,20200709093409-RCNX0170.JPG,image/jpeg,,,
9e6ce0db,00a2c20d,activityDetection,2020-07-01T11:41:33+02:00,https://multimedia.agouti.eu/assets/9e6ce0db-91b7-42bd-975c-db9ef48c6b3b/file,false,20200709093410-RCNX0171.JPG,image/jpeg,,,
38f0300d,00a2c20d,activityDetection,2020-07-01T11:41:35+02:00,https://multimedia.agouti.eu/assets/38f0300d-3bd8-45c7-94e1-0fea018adae4/file,false,20200709093410-RCNX0172.JPG,image/jpeg,,,
4b7e8e13,00a2c20d,activityDetection,2020-07-01T11:41:36+02:00,https://multimedia.agouti.eu/assets/4b7e8e13-b52b-4a07-baf5-19a0a23f21ef/file,false,20200709093410-RCNX0173.JPG,image/jpeg,,,
aa5556db,00a2c20d,activityDetection,2020-07-01T11:41:37+02:00,https://multimedia.agouti.eu/assets/aa5556db-3ae3-478c-b36d-5b9c636de8f9/file,false,20200709093410-RCNX0174.JPG,image/jpeg,,,
d7996476,00a2c20d,activityDetection,2020-07-01T11:41:37+02:00,https://multimedia.agouti.eu/assets/d7996476-05ba-456d-92a1-710aec904431/file,false,20200709093410-RCNX0175.JPG,image/jpeg,,,
ca4f21df,00a2c20d,activityDetection,2020-07-01T11:41:38+02:00,https://multimedia.agouti.eu/assets/ca4f21df-d73a-45d3-bf37-5dc806a4f85b/file,false,20200709093410-RCNX0176.JPG,image/jpeg,,,
7f7bafdb,00a2c20d,activityDetection,2020-07-01T11:41:39+02:00,https://multimedia.agouti.eu/assets/7f7bafdb-03b3-4d3d-a5b1-ffce2e87ea0c/file,false,20200709093410-RCNX0177.JPG,image/jpeg,,,
d99eb0b6,00a2c20d,activityDetection,2020-07-01T11:41:40+02:00,https://multimedia.agouti.eu/assets/d99eb0b6-d1da-435f-9814-95cb478d11df/file,false,20200709093410-RCNX0178.JPG,image/jpeg,,,
c27dc6e2,00a2c20d,activityDetection,2020-07-01T11:41:40+02:00,https://multimedia.agouti.eu/assets/c27dc6e2-0668-4af9-880b-31935876f4d9/file,false,20200709093410-RCNX0179.JPG,image/jpeg,,,
ec39bbdf,00a2c20d,activityDetection,2020-07-01T11:41:41+02:00,https://multimedia.agouti.eu/assets/ec39bbdf-493d-47a8-abc0-bf02f408f293/file,false,20200709093410-RCNX0180.JPG,image/jpeg,,,
3e65dfaa,29b7d356,activityDetection,2020-07-29T07:29:41+02:00,https://multimedia.agouti.eu/assets/3e65dfaa-b239-4834-b809-2bc1b06e26cc/file,true,20200815213846-RCNX0061.JPG,image/jpeg,,,
dbfba6c1,29b7d356,activityDetection,2020-07-29T07:29:42+02:00,https://multimedia.agouti.eu/assets/dbfba6c1-ec77-4048-9b3b-aac3ace43c24/file,true,20200815213846-RCNX0062.JPG,image/jpeg,,,
006d72c5,29b7d356,activityDetection,2020-07-29T07:29:43+02:00,https://multimedia.agouti.eu/assets/006d72c5-dcbc-4e7f-ac29-e6ca1644693f/file,true,20200815213846-RCNX0063.JPG,image/jpeg,,,
d7fde0a6,29b7d356,activityDetection,2020-07-29T07:29:43+02:00,https://multimedia.agouti.eu/assets/d7fde0a6-8b6f-41a5-be4a-ef3950aef757/file,true,20200815213846-RCNX0064.JPG,image/jpeg,,,
0b2b5fb0,29b7d356,activityDetection,2020-07-29T07:29:44+02:00,https://multimedia.agouti.eu/assets/0b2b5fb0-6220-4679-9b10-2b98d4ab866e/file,true,20200815213846-RCNX0065.JPG,image/jpeg,,,
402bd5dd,29b7d356,activityDetection,2020-07-29T07:29:44+02:00,https://multimedia.agouti.eu/assets/402bd5dd-da18-4403-a729-010197ed1214/file,true,20200815213848-RCNX0066.JPG,image/jpeg,,,
6f506725,29b7d356,activityDetection,2020-07-29T07:29:45+02:00,https://multimedia.agouti.eu/assets/6f506725-fa9b-4cbf-9c81-d9aa77d7c592/file,true,20200815213849-RCNX0067.JPG,image/jpeg,,,
1f76ae45,29b7d356,activityDetection,2020-07-29T07:29:46+02:00,https://multimedia.agouti.eu/assets/1f76ae45-2422-4fae-a479-a2f1163d5230/file,true,20200815213849-RCNX0068.JPG,image/jpeg,,,
6fb5e4ca,29b7d356,activityDetection,2020-07-29T07:29:46+02:00,https://multimedia.agouti.eu/assets/6fb5e4ca-ccb1-4358-8e24-7135a9aa2417/file,true,20200815213849-RCNX0069.JPG,image/jpeg,,,
2fd956b5,29b7d356,activityDetection,2020-07-29T07:29:47+02:00,https://multimedia.agouti.eu/assets/2fd956b5-f215-49a7-ae79-eb902216c044/file,true,20200815213849-RCNX0070.JPG,image/jpeg,,,
0ca1bfc7,29b7d356,activityDetection,2020-07-29T07:38:55+02:00,https://multimedia.agouti.eu/assets/0ca1bfc7-f5f4-4bd4-91b6-6e0b02399cbf/file,true,20200815213855-RCNX0071.JPG,image/jpeg,,,
fa6d8b73,29b7d356,activityDetection,2020-07-29T07:38:55+02:00,https://multimedia.agouti.eu/assets/fa6d8b73-c37a-42e9-8346-c0e26e1a5195/file,true,20200815213855-RCNX0072.JPG,image/jpeg,,,
3798e2c5,29b7d356,activityDetection,2020-07-29T07:38:56+02:00,https://multimedia.agouti.eu/assets/3798e2c5-9191-4980-97e0-dea9e271e97f/file,true,20200815213855-RCNX0073.JPG,image/jpeg,,,
be890542,29b7d356,activityDetection,2020-07-29T07:38:56+02:00,https://multimedia.agouti.eu/assets/be890542-6845-4c24-aefb-d29ac08e1ebb/file,true,20200815213855-RCNX0074.JPG,image/jpeg,,,
57214693,29b7d356,activityDetection,2020-07-29T07:38:57+02:00,https://multimedia.agouti.eu/assets/57214693-88a3-4449-b4e9-913656b74ea7/file,true,20200815213855-RCNX0075.JPG,image/jpeg,,,
d32e790c,29b7d356,activityDetection,2020-07-29T07:38:58+02:00,https://multimedia.agouti.eu/assets/d32e790c-a3c8-444a-b733-94505e3150ee/file,true,20200815213857-RCNX0076.JPG,image/jpeg,,,
1df7ff8a,29b7d356,activityDetection,2020-07-29T07:38:58+02:00,https://multimedia.agouti.eu/assets/1df7ff8a-bde1-4c9a-884e-687b347132c3/file,true,20200815213858-RCNX0077.JPG,image/jpeg,,,
ccab7c7d,29b7d356,activityDetection,2020-07-29T07:38:59+02:00,https://multimedia.agouti.eu/assets/ccab7c7d-fbd6-451d-ae07-9ad0f46cc26b/file,true,20200815213858-RCNX0078.JPG,image/jpeg,,,
fb19a8b7,29b7d356,activityDetection,2020-07-29T07:38:59+02:00,https://multimedia.agouti.eu/assets/fb19a8b7-1c7a-43dc-9173-1c1481bc7903/file,true,20200815213858-RCNX0079.JPG,image/jpeg,,,
3b11a509,29b7d356,activityDetection,2020-07-29T07:39:00+02:00,https://multimedia.agouti.eu/assets/3b11a509-ca8e-4b93-b295-85a52daddf74/file,true,20200815213859-RCNX0080.JPG,image/jpeg,,,
8263e85b,29b7d356,activityDetection,2020-07-29T07:46:48+02:00,https://multimedia.agouti.eu/assets/8263e85b-786a-4f62-9817-d54fb1dafb5d/file,true,20200815213900-RCNX0081.JPG,image/jpeg,,,
cf97e186,29b7d356,activityDetection,2020-07-29T07:46:49+02:00,https://multimedia.agouti.eu/assets/cf97e186-9679-4cd9-95fa-dfa50d8003cc/file,true,20200815213901-RCNX0082.JPG,image/jpeg,,,
969ee7eb,29b7d356,activityDetection,2020-07-29T07:46:49+02:00,https://multimedia.agouti.eu/assets/969ee7eb-6bd1-41b5-ac69-cd957e819f75/file,true,20200815213902-RCNX0083.JPG,image/jpeg,,,
2f80c542,29b7d356,activityDetection,2020-07-29T07:46:50+02:00,https://multimedia.agouti.eu/assets/2f80c542-7c7c-490f-a34b-297029f52a9b/file,true,20200815213902-RCNX0084.JPG,image/jpeg,,,
a67541cf,29b7d356,activityDetection,2020-07-29T07:46:51+02:00,https://multimedia.agouti.eu/assets/a67541cf-0769-44ca-9af1-853298cc7580/file,true,20200815213902-RCNX0085.JPG,image/jpeg,,,
00c300dc,29b7d356,activityDetection,2020-07-29T07:46:51+02:00,https://multimedia.agouti.eu/assets/00c300dc-68dc-4ad6-ac48-57a765794cc6/file,true,20200815213903-RCNX0086.JPG,image/jpeg,,,
e5a7fafa,29b7d356,activityDetection,2020-07-29T07:46:52+02:00,https://multimedia.agouti.eu/assets/e5a7fafa-ce79-4a57-82f3-2f9e4e35f1a9/file,true,20200815213904-RCNX0087.JPG,image/jpeg,,,
465e0790,29b7d356,activityDetection,2020-07-29T07:46:52+02:00,https://multimedia.agouti.eu/assets/465e0790-4e14-4169-ab82-3da2cd59ff9f/file,true,20200815213905-RCNX0088.JPG,image/jpeg,,,
a3d8e093,29b7d356,activityDetection,2020-07-29T07:46:53+02:00,https://multimedia.agouti.eu/assets/a3d8e093-2471-4a5c-bc77-20618e641dd3/file,true,20200815213905-RCNX0089.JPG,image/jpeg,,,
9aa6b614,29b7d356,activityDetection,2020-07-29T07:46:54+02:00,https://multimedia.agouti.eu/assets/9aa6b614-d598-44f1-b953-559bc00d1d84/file,true,20200815213905-RCNX0090.JPG,image/jpeg,,,
6ef7e463,29b7d356,activityDetection,2020-07-30T06:29:31+02:00,https://multimedia.agouti.eu/assets/6ef7e463-b487-4882-a705-2f0634949531/file,true,20200815213906-RCNX0091.JPG,image/jpeg,,,
9daa27f6,29b7d356,activityDetection,2020-07-30T06:29:32+02:00,https://multimedia.agouti.eu/assets/9daa27f6-c369-48a5-8ee4-42009111a96f/file,true,20200815213908-RCNX0092.JPG,image/jpeg,,,
d6de3d71,29b7d356,activityDetection,2020-07-30T06:29:33+02:00,https://multimedia.agouti.eu/assets/d6de3d71-2c18-457f-9ef9-40c9118c52d7/file,true,20200815213908-RCNX0093.JPG,image/jpeg,,,
1e381a4f,29b7d356,activityDetection,2020-07-30T06:29:33+02:00,https://multimedia.agouti.eu/assets/1e381a4f-25bd-46b6-ac26-5b8616f361bf/file,true,20200815213909-RCNX0094.JPG,image/jpeg,,,
d1d5db8f,29b7d356,activityDetection,2020-07-30T06:29:34+02:00,https://multimedia.agouti.eu/assets/d1d5db8f-3a59-42b7-9ee3-d06ca489ba1c/file,true,20200815213909-RCNX0095.JPG,image/jpeg,,,
7206f7aa,29b7d356,activityDetection,2020-07-30T06:29:34+02:00,https://multimedia.agouti.eu/assets/7206f7aa-89d1-477d-b528-9dc53c01af0d/file,true,20200815213910-RCNX0096.JPG,image/jpeg,,,
4c6b5b3b,29b7d356,activityDetection,2020-07-30T06:29:35+02:00,https://multimedia.agouti.eu/assets/4c6b5b3b-2b95-4480-954f-21f2b10c6206/file,true,20200815213911-RCNX0097.JPG,image/jpeg,,,
c953bbdb,29b7d356,activityDetection,2020-07-30T06:29:36+02:00,https://multimedia.agouti.eu/assets/c953bbdb-2c13-4d3a-ad6c-c320ff3f61bb/file,true,20200815213912-RCNX0098.JPG,image/jpeg,,,
9fb67f43,29b7d356,activityDetection,2020-07-30T06:29:36+02:00,https://multimedia.agouti.eu/assets/9fb67f43-2a62-4259-8623-a6e22394b157/file,true,20200815213912-RCNX0099.JPG,image/jpeg,,,
d432ab6f,29b7d356,activityDetection,2020-07-30T06:29:37+02:00,https://multimedia.agouti.eu/assets/d432ab6f-38a6-4336-9358-8bc630139f92/file,true,20200815213912-RCNX0100.JPG,image/jpeg,,,
58a41680,29b7d356,activityDetection,2020-07-31T06:43:33+02:00,https://multimedia.agouti.eu/assets/58a41680-8f1f-4751-bda6-a6fa86d9ed7c/file,true,20200815213913-RCNX0101.JPG,image/jpeg,,,
b84bcd80,29b7d356,activityDetection,2020-07-31T06:43:34+02:00,https://multimedia.agouti.eu/assets/b84bcd80-5d00-46b9-b3c3-f1e6282d2e53/file,true,20200815213915-RCNX0102.JPG,image/jpeg,,,
81d1219e,29b7d356,activityDetection,2020-07-31T06:43:34+02:00,https://multimedia.agouti.eu/assets/81d1219e-3cdf-46cf-99d9-ffc3f4214c2d/file,true,20200815213915-RCNX0103.JPG,image/jpeg,,,
